DateTime;Resolution code;Quality status;Net regulation volume;Strategic reserve price;Marginal incremental price;IGCC+;aFRR+;Bids+;mFRR Standard Price;mFRR Flex Price;Inter-TSO import;Marginal decremental price;IGCC-;aFRR-;Bids-;Inter-TSO export
2021-07-18T15:00:00+02:00;PT15M;Validated;-49.627;;75.15;75.15;75.15;;;;;12.0;12.0;12.0;;
2021-07-18T14:45:00+02:00;PT15M;Validated;-61.267;;85.08;85.08;85.08;;;;;12.0;12.0;12.0;;
2021-07-18T14:30:00+02:00;PT15M;Validated;-121.26;;84.22;84.22;84.22;;;;;12.0;12.0;12.0;;
2021-07-18T14:15:00+02:00;PT15M;Validated;-65.69;;79.36;79.36;79.36;;;;;12.0;12.0;12.0;;
2021-07-18T14:00:00+02:00;PT15M;Validated;39.638;;83.34;83.34;83.34;;;;;12.0;12.0;12.0;;
2021-07-18T13:45:00+02:00;PT15M;Validated;-97.458;;75.0;75.0;;;;;;12.0;12.0;12.0;;
2021-07-18T13:30:00+02:00;PT15M;Validated;-5.698;;76.31;76.31;76.31;;;;;12.0;12.0;12.0;;
2021-07-18T13:15:00+02:00;PT15M;Validated;-54.166;;104.51;104.51;;;;;;12.0;12.0;12.0;;
2021-07-18T13:00:00+02:00;PT15M;Validated;-149.031;;104.51;104.51;104.51;;;;;-28.76;-28.76;-28.76;;
2021-07-18T12:45:00+02:00;PT15M;Validated;-135.571;;;104.51;;;;;;-20.99;-20.99;-20.99;;
2021-07-18T12:30:00+02:00;PT15M;Validated;-104.848;;;104.51;;;;;;12.0;12.0;12.0;;
2021-07-18T12:15:00+02:00;PT15M;Validated;-96.236;;;104.51;;;;;;11.83;11.83;11.83;;
2021-07-18T12:00:00+02:00;PT15M;Validated;36.479;;104.51;104.51;104.51;;;;;-17.37;-17.37;-17.37;;
2021-07-18T11:45:00+02:00;PT15M;Validated;-113.761;;;104.51;;;;;;-17.13;-17.13;-17.13;;
2021-07-18T11:30:00+02:00;PT15M;Validated;-8.827;;104.51;104.51;104.51;;;;;12.0;12.0;12.0;;
2021-07-18T11:15:00+02:00;PT15M;Validated;35.801;;104.51;104.51;104.51;;;;;12.0;12.0;12.0;;
2021-07-18T11:00:00+02:00;PT15M;Validated;-59.16;;104.51;104.51;;;;;;12.0;12.0;12.0;;
2021-07-18T10:45:00+02:00;PT15M;Validated;-118.369;;104.51;104.51;;;;;;-20.54;-20.54;-20.54;;
2021-07-18T10:30:00+02:00;PT15M;Validated;-85.751;;;104.51;;;;;;12.0;12.0;12.0;;
2021-07-18T10:15:00+02:00;PT15M;Validated;-90.468;;104.51;104.51;104.51;;;;;11.69;11.69;11.69;;
2021-07-18T10:00:00+02:00;PT15M;Validated;-34.616;;104.51;104.51;104.51;;;;;12.0;12.0;12.0;;
2021-07-18T09:45:00+02:00;PT15M;Validated;-109.432;;104.51;104.51;;;;;;-5.04;-5.04;-5.04;;
2021-07-18T09:30:00+02:00;PT15M;Validated;-90.879;;;104.51;;;;;;12.0;12.0;12.0;;
2021-07-18T09:15:00+02:00;PT15M;Validated;-102.576;;104.51;104.51;104.51;;;;;12.0;12.0;12.0;;
2021-07-18T09:00:00+02:00;PT15M;Validated;-96.142;;104.51;104.51;104.51;;;;;12.0;12.0;12.0;;
2021-07-18T08:45:00+02:00;PT15M;Validated;-144.405;;108.68;104.53;104.53;108.68;;;;12.0;12.0;12.0;;
2021-07-18T08:30:00+02:00;PT15M;Validated;177.896;;108.68;104.53;104.53;108.68;;;;12.0;12.0;12.0;;
2021-07-18T08:15:00+02:00;PT15M;Validated;34.424;;113.97;113.97;113.97;;;;;12.0;12.0;;;
2021-07-18T08:00:00+02:00;PT15M;Validated;76.992;;117.48;117.48;117.48;;;;;12.0;12.0;12.0;;
2021-07-18T07:45:00+02:00;PT15M;Validated;-135.673;;104.53;104.53;;;;;;-35.65;-35.65;-35.65;;
2021-07-18T07:30:00+02:00;PT15M;Validated;-31.596;;104.53;104.53;;;;;;12.0;12.0;12.0;;
2021-07-18T07:15:00+02:00;PT15M;Validated;-1.27;;104.53;104.53;104.53;;;;;12.0;12.0;12.0;;
2021-07-18T07:00:00+02:00;PT15M;Validated;76.446;;114.37;114.37;114.37;;;;;12.0;12.0;12.0;;
2021-07-18T06:45:00+02:00;PT15M;Validated;-15.02;;104.53;104.53;104.53;;;;;12.0;12.0;12.0;;
2021-07-18T06:30:00+02:00;PT15M;Validated;-80.04;;111.71;111.71;111.71;;;;;-2.03;-2.03;-2.03;;
2021-07-18T06:15:00+02:00;PT15M;Validated;3.908;;105.99;105.99;105.99;;;;;12.0;12.0;12.0;;
2021-07-18T06:00:00+02:00;PT15M;Validated;22.445;;109.57;109.57;109.57;;;;;12.0;12.0;12.0;;
2021-07-18T05:45:00+02:00;PT15M;Validated;-27.474;;104.53;104.53;104.53;;;;;12.0;12.0;12.0;;
2021-07-18T05:30:00+02:00;PT15M;Validated;-8.059;;104.53;104.53;104.53;;;;;12.0;12.0;12.0;;
2021-07-18T05:15:00+02:00;PT15M;Validated;-30.909;;;104.53;;;;;;12.0;12.0;12.0;;
2021-07-18T05:00:00+02:00;PT15M;Validated;-43.808;;114.73;114.73;114.73;;;;;12.0;12.0;12.0;;
2021-07-18T04:45:00+02:00;PT15M;Validated;-47.653;;104.53;104.53;104.53;;;;;12.0;12.0;12.0;;
2021-07-18T04:30:00+02:00;PT15M;Validated;-53.954;;104.53;104.53;;;;;;12.0;12.0;12.0;;
2021-07-18T04:15:00+02:00;PT15M;Validated;35.969;;107.71;107.71;107.71;;;;;12.0;12.0;12.0;;
2021-07-18T04:00:00+02:00;PT15M;Validated;-127.96;;119.7;119.7;119.7;;;;;1.91;1.91;1.91;;
2021-07-18T03:45:00+02:00;PT15M;Validated;-118.792;;104.53;104.53;;;;;;12.0;12.0;12.0;;
2021-07-18T03:30:00+02:00;PT15M;Validated;56.054;;106.25;106.25;106.25;;;;;12.0;12.0;;;
2021-07-18T03:15:00+02:00;PT15M;Validated;53.408;;104.53;104.53;104.53;;;;;12.0;12.0;12.0;;
2021-07-18T03:00:00+02:00;PT15M;Validated;65.909;;107.5;107.5;107.5;;;;;12.0;12.0;12.0;;
2021-07-18T02:45:00+02:00;PT15M;Validated;64.001;;104.53;104.53;104.53;;;;;12.0;12.0;12.0;;
2021-07-18T02:30:00+02:00;PT15M;Validated;62.534;;104.53;104.53;104.53;;;;;12.0;12.0;12.0;;
2021-07-18T02:15:00+02:00;PT15M;Validated;165.08;;105.77;105.77;105.77;;;;;12.0;12.0;12.0;;
2021-07-18T02:00:00+02:00;PT15M;Validated;95.47;;105.95;105.95;105.95;;;;;10.0;10.0;10.0;;
2021-07-18T01:45:00+02:00;PT15M;Validated;-69.339;;104.53;104.53;104.53;;;;;10.0;10.0;10.0;;
2021-07-18T01:30:00+02:00;PT15M;Validated;-17.462;;104.53;104.53;104.53;;;;;10.0;10.0;10.0;;
2021-07-18T01:15:00+02:00;PT15M;Validated;68.53;;79.95;79.95;79.95;;;;;10.0;10.0;10.0;;
2021-07-18T01:00:00+02:00;PT15M;Validated;85.42;;108.52;108.52;108.52;;;;;10.0;10.0;10.0;;
2021-07-18T00:45:00+02:00;PT15M;Validated;-92.165;;112.52;112.52;112.52;;;;;-2.58;-2.58;-2.58;;
2021-07-18T00:30:00+02:00;PT15M;Validated;-133.998;;75.0;75.0;75.0;;;;;0.19;0.19;0.19;;
2021-07-18T00:15:00+02:00;PT15M;Validated;-3.098;;89.28;89.28;89.28;;;;;9.28;9.28;9.28;;
2021-07-18T00:00:00+02:00;PT15M;Validated;37.85;;105.0;105.0;105.0;;;;;10.0;10.0;10.0;;
2021-07-17T23:45:00+02:00;PT15M;Validated;-83.341;;102.85;102.85;;;;;;9.8;9.8;9.8;;
2021-07-17T23:30:00+02:00;PT15M;Validated;-134.783;;;102.85;;;;;;-31.07;-31.07;-31.07;;
2021-07-17T23:15:00+02:00;PT15M;Validated;-127.087;;;102.85;;;;;;-40.04;-40.04;-40.04;;
2021-07-17T23:00:00+02:00;PT15M;Validated;-177.437;;102.85;102.85;102.85;;;;;-12.58;-12.58;-12.58;;
2021-07-17T22:45:00+02:00;PT15M;Validated;-53.305;;102.85;102.85;;;;;;10.0;10.0;10.0;;
2021-07-17T22:30:00+02:00;PT15M;Validated;-70.795;;102.85;102.85;;;;;;10.0;10.0;10.0;;
2021-07-17T22:15:00+02:00;PT15M;Validated;-78.136;;102.85;102.85;;;;;;10.45;10.45;10.45;;
2021-07-17T22:00:00+02:00;PT15M;Validated;-52.281;;102.85;102.85;102.85;;;;;10.92;10.92;10.92;;
2021-07-17T21:45:00+02:00;PT15M;Validated;-33.851;;102.85;102.85;102.85;;;;;10.42;10.42;10.42;;
2021-07-17T21:30:00+02:00;PT15M;Validated;69.98;;102.85;102.85;102.85;;;;;13.27;13.27;13.27;;
2021-07-17T21:15:00+02:00;PT15M;Validated;14.294;;102.85;102.85;102.85;;;;;18.57;18.57;18.57;;
2021-07-17T21:00:00+02:00;PT15M;Validated;121.982;;111.27;111.27;111.27;;;;;19.0;19.0;19.0;;
2021-07-17T20:45:00+02:00;PT15M;Validated;126.72;;110.29;110.29;110.29;;;;;19.0;19.0;;;
2021-07-17T20:30:00+02:00;PT15M;Validated;38.397;;109.2;109.2;109.2;;;;;19.0;19.0;19.0;;
2021-07-17T20:15:00+02:00;PT15M;Validated;-13.717;;102.85;102.85;102.85;;;;;14.67;14.67;14.67;;
2021-07-17T20:00:00+02:00;PT15M;Validated;-104.944;;192.0;102.85;102.85;;192.0;;;13.92;13.92;13.92;;
2021-07-17T19:45:00+02:00;PT15M;Validated;83.097;;192.0;139.0;139.0;192.0;101.0;;;19.0;19.0;19.0;;
2021-07-17T19:30:00+02:00;PT15M;Validated;112.095;;192.0;139.0;139.0;192.0;101.0;;;19.0;19.0;19.0;;
2021-07-17T19:15:00+02:00;PT15M;Validated;86.0;;192.0;138.93;138.93;192.0;;;;10.0;10.0;10.0;;
2021-07-17T19:00:00+02:00;PT15M;Validated;53.264;;192.0;110.82;110.82;192.0;101.0;;;-495.96;-495.96;-495.96;;
2021-07-17T18:45:00+02:00;PT15M;Validated;268.318;;192.0;113.58;113.58;192.0;101.0;;;;10.0;;;
2021-07-17T18:30:00+02:00;PT15M;Validated;325.146;;276.46;109.84;109.84;276.46;101.0;;;;10.0;;;
2021-07-17T18:15:00+02:00;PT15M;Validated;247.904;;102.85;102.85;102.85;;101.0;;;10.0;10.0;10.0;;
2021-07-17T18:00:00+02:00;PT15M;Validated;209.741;;112.24;112.24;112.24;;101.0;;;10.0;10.0;10.0;;
2021-07-17T17:45:00+02:00;PT15M;Validated;320.065;;113.44;113.44;113.44;;101.0;;;;10.0;;;
2021-07-17T17:30:00+02:00;PT15M;Validated;343.341;;110.52;110.52;110.52;;;;;10.0;10.0;10.0;;
2021-07-17T17:15:00+02:00;PT15M;Validated;175.402;;102.85;102.85;102.85;;;;;10.0;10.0;10.0;;
2021-07-17T17:00:00+02:00;PT15M;Validated;-162.244;;102.85;102.85;;;;;;-32.07;-32.07;-32.07;;
2021-07-17T16:45:00+02:00;PT15M;Validated;183.026;;104.72;104.72;104.72;;;;;10.0;10.0;10.0;;
2021-07-17T16:30:00+02:00;PT15M;Validated;113.709;;107.6;107.6;107.6;;;;;;10.0;;;
2021-07-17T16:15:00+02:00;PT15M;Validated;110.639;;105.86;105.86;105.86;;;;;10.0;10.0;10.0;;
2021-07-17T16:00:00+02:00;PT15M;Validated;-15.95;;102.85;102.85;102.85;;;;;10.0;10.0;10.0;;
2021-07-17T15:45:00+02:00;PT15M;Validated;68.684;;102.85;102.85;102.85;;;;;4.79;4.79;4.79;;
2021-07-17T15:30:00+02:00;PT15M;Validated;-66.376;;102.85;102.85;102.85;;101.0;;;4.79;4.79;4.79;;
2021-07-17T15:15:00+02:00;PT15M;Validated;0.746;;102.85;102.85;102.85;;;;;4.79;4.79;4.79;;
2021-07-17T15:00:00+02:00;PT15M;Validated;311.085;;102.85;102.85;102.85;;;;;4.79;4.79;4.79;;
2021-07-17T14:45:00+02:00;PT15M;Validated;-20.886;;102.85;102.85;102.85;;;;;-0.67;-0.67;-0.67;;
2021-07-17T14:30:00+02:00;PT15M;Validated;-65.085;;102.85;102.85;102.85;;;;;10.0;10.0;10.0;;
2021-07-17T14:15:00+02:00;PT15M;Validated;-91.599;;102.85;102.85;;;;;;10.0;10.0;10.0;;
2021-07-17T14:00:00+02:00;PT15M;Validated;-35.286;;102.85;102.85;;;;;;10.0;10.0;10.0;;
2021-07-17T13:45:00+02:00;PT15M;Validated;-88.508;;102.85;102.85;;;;;;8.89;8.89;8.89;;
2021-07-17T13:30:00+02:00;PT15M;Validated;130.021;;102.85;102.85;102.85;;;;;10.0;10.0;10.0;;
2021-07-17T13:15:00+02:00;PT15M;Validated;-21.972;;102.85;102.85;102.85;;;;;10.0;10.0;10.0;;
2021-07-17T13:00:00+02:00;PT15M;Validated;95.076;;109.38;109.38;109.38;;;;;10.0;10.0;10.0;;
2021-07-17T12:45:00+02:00;PT15M;Validated;42.676;;102.85;102.85;102.85;;;;;10.0;10.0;10.0;;
2021-07-17T12:30:00+02:00;PT15M;Validated;78.789;;102.85;102.85;102.85;;;;;10.0;10.0;10.0;;
2021-07-17T12:15:00+02:00;PT15M;Validated;-2.171;;102.85;102.85;102.85;;;;;10.0;10.0;10.0;;
2021-07-17T12:00:00+02:00;PT15M;Validated;170.111;;102.85;102.85;102.85;;;;;10.0;10.0;10.0;;
2021-07-17T11:45:00+02:00;PT15M;Validated;-34.894;;102.85;102.85;;;;;;10.0;10.0;10.0;;
2021-07-17T11:30:00+02:00;PT15M;Validated;44.307;;102.85;102.85;102.85;;;;;10.0;10.0;10.0;;
2021-07-17T11:15:00+02:00;PT15M;Validated;106.038;;102.85;102.85;102.85;;;;;10.0;10.0;10.0;;
2021-07-17T11:00:00+02:00;PT15M;Validated;103.662;;102.85;102.85;102.85;;;;;11.93;11.93;11.93;;
2021-07-17T10:45:00+02:00;PT15M;Validated;-72.536;;102.85;102.85;102.85;;;;;10.72;10.72;10.72;;
2021-07-17T10:30:00+02:00;PT15M;Validated;-88.672;;102.85;102.85;102.85;;;;;14.71;14.71;14.71;;
2021-07-17T10:15:00+02:00;PT15M;Validated;-52.089;;102.85;102.85;102.85;;;;;13.44;13.44;13.44;;
2021-07-17T10:00:00+02:00;PT15M;Validated;-21.189;;110.1;110.1;110.1;;;;;18.76;18.76;18.76;;
2021-07-17T09:45:00+02:00;PT15M;Validated;-109.925;;102.85;102.85;102.85;;;;;14.35;14.35;14.35;;
2021-07-17T09:30:00+02:00;PT15M;Validated;35.917;;102.85;102.85;102.85;;;;;16.95;16.95;16.95;;
2021-07-17T09:15:00+02:00;PT15M;Validated;150.234;;111.87;111.87;111.87;;;;;19.0;19.0;19.0;;
2021-07-17T09:00:00+02:00;PT15M;Validated;32.229;;102.88;102.88;102.88;;;;;19.0;19.0;19.0;;
2021-07-17T08:45:00+02:00;PT15M;Validated;3.661;;200.0;135.0;135.0;200.0;200.0;;;13.97;13.97;13.97;;
2021-07-17T08:30:00+02:00;PT15M;Validated;177.396;;200.0;135.0;135.0;200.0;200.0;;;19.0;19.0;;;
2021-07-17T08:15:00+02:00;PT15M;Validated;232.922;;200.0;114.26;114.26;200.0;200.0;;;19.0;19.0;19.0;;
2021-07-17T08:00:00+02:00;PT15M;Validated;266.705;;200.0;110.79;110.79;200.0;200.0;;;;10.0;;;
2021-07-17T07:45:00+02:00;PT15M;Validated;322.853;;283.59;111.57;111.57;276.02;283.59;;;;10.0;;;
2021-07-17T07:30:00+02:00;PT15M;Validated;194.13;;113.47;113.47;113.47;;;;;;10.0;;;
2021-07-17T07:15:00+02:00;PT15M;Validated;218.137;;111.64;111.64;111.64;;;;;;10.0;;;
2021-07-17T07:00:00+02:00;PT15M;Validated;273.445;;102.88;102.88;102.88;;;;;10.0;10.0;10.0;;
2021-07-17T06:45:00+02:00;PT15M;Validated;48.454;;102.88;102.88;102.88;;;;;10.0;10.0;10.0;;
2021-07-17T06:30:00+02:00;PT15M;Validated;52.077;;104.43;104.43;104.43;;;;;10.0;10.0;;;
2021-07-17T06:15:00+02:00;PT15M;Validated;74.223;;102.98;102.98;102.98;;;;;10.0;10.0;10.0;;
2021-07-17T06:00:00+02:00;PT15M;Validated;44.39;;102.88;102.88;102.88;;;;;10.0;10.0;10.0;;
2021-07-17T05:45:00+02:00;PT15M;Validated;-209.891;;102.88;102.88;102.88;;;;;10.0;10.0;10.0;;
2021-07-17T05:30:00+02:00;PT15M;Validated;-109.211;;102.88;102.88;102.88;;;;;10.0;10.0;10.0;;
2021-07-17T05:15:00+02:00;PT15M;Validated;31.537;;108.89;108.89;108.89;;;;;10.0;10.0;10.0;;
2021-07-17T05:00:00+02:00;PT15M;Validated;0.882;;107.35;107.35;107.35;;;;;10.0;10.0;;;
2021-07-17T04:45:00+02:00;PT15M;Validated;-85.309;;102.88;102.88;102.88;;;;;10.0;10.0;10.0;;
2021-07-17T04:30:00+02:00;PT15M;Validated;-95.335;;102.88;102.88;102.88;;;;;14.64;14.64;14.64;;
2021-07-17T04:15:00+02:00;PT15M;Validated;-178.441;;102.88;102.88;102.88;;;;;17.0;17.0;17.0;;
2021-07-17T04:00:00+02:00;PT15M;Validated;-251.484;;102.88;102.88;102.88;;;;;14.33;14.33;14.33;;
2021-07-17T03:45:00+02:00;PT15M;Validated;-167.608;;102.88;102.88;102.88;;;;;10.0;10.0;10.0;;
2021-07-17T03:30:00+02:00;PT15M;Validated;-81.731;;102.88;102.88;102.88;;;;;10.0;10.0;10.0;;
2021-07-17T03:15:00+02:00;PT15M;Validated;91.901;;110.37;110.37;110.37;;;;;10.0;10.0;;;
2021-07-17T03:00:00+02:00;PT15M;Validated;-73.107;;111.74;111.74;111.74;;;;;10.0;10.0;10.0;;
2021-07-17T02:45:00+02:00;PT15M;Validated;-48.819;;102.88;102.88;102.88;;;;;10.0;10.0;10.0;;
2021-07-17T02:30:00+02:00;PT15M;Validated;-41.616;;102.88;102.88;102.88;;;;;10.0;10.0;10.0;;
2021-07-17T02:15:00+02:00;PT15M;Validated;9.159;;102.89;102.89;102.89;;;;;10.0;10.0;10.0;;
2021-07-17T02:00:00+02:00;PT15M;Validated;77.087;;110.56;110.56;110.56;;;;;10.0;10.0;;;
2021-07-17T01:45:00+02:00;PT15M;Validated;-57.684;;102.88;102.88;102.88;;;;;10.0;10.0;10.0;;
2021-07-17T01:30:00+02:00;PT15M;Validated;-142.628;;102.88;102.88;102.88;;;;;10.0;10.0;10.0;;
2021-07-17T01:15:00+02:00;PT15M;Validated;16.298;;102.88;102.88;102.88;;;;;10.0;10.0;10.0;;
2021-07-17T01:00:00+02:00;PT15M;Validated;28.614;;106.43;106.43;106.43;;;;;10.0;10.0;;;
2021-07-17T00:45:00+02:00;PT15M;Validated;-10.744;;102.88;102.88;102.88;;;;;10.0;10.0;10.0;;
2021-07-17T00:30:00+02:00;PT15M;Validated;-7.666;;102.88;102.88;102.88;;;;;10.0;10.0;10.0;;
2021-07-17T00:15:00+02:00;PT15M;Validated;-183.931;;102.88;102.88;102.88;;;;;10.0;10.0;10.0;;
2021-07-17T00:00:00+02:00;PT15M;Validated;-245.196;;;102.88;;;;;;9.7;9.7;9.7;;
2021-07-16T23:45:00+02:00;PT15M;Validated;-15.852;;142.99;142.99;142.99;;;;;10.0;10.0;10.0;;
2021-07-16T23:30:00+02:00;PT15M;Validated;-35.601;;144.57;144.57;144.57;;;;;10.0;10.0;10.0;;
2021-07-16T23:15:00+02:00;PT15M;Validated;-4.501;;192.0;104.02;104.02;192.0;158.25;;;10.0;10.0;10.0;;
2021-07-16T23:00:00+02:00;PT15M;Validated;73.804;;412.94;104.02;104.02;192.0;412.94;;;10.0;10.0;10.0;;
2021-07-16T22:45:00+02:00;PT15M;Validated;194.48;;412.94;104.02;104.02;192.0;412.94;;;10.96;10.96;10.96;;
2021-07-16T22:30:00+02:00;PT15M;Validated;271.676;;515.78;104.02;104.02;484.62;515.78;;;13.37;13.37;13.37;;
2021-07-16T22:15:00+02:00;PT15M;Validated;290.091;;192.0;104.02;104.02;192.0;101.0;;;15.46;15.46;15.46;;
2021-07-16T22:00:00+02:00;PT15M;Validated;197.262;;192.0;104.02;104.02;192.0;101.0;;;10.0;10.0;10.0;;
2021-07-16T21:45:00+02:00;PT15M;Validated;261.682;;192.0;104.02;104.02;192.0;101.0;;;10.0;10.0;10.0;;
2021-07-16T21:30:00+02:00;PT15M;Validated;297.545;;275.79;112.43;112.43;275.79;101.0;;;;10.0;;;
2021-07-16T21:15:00+02:00;PT15M;Validated;251.796;;113.07;113.07;113.07;;;;;;10.0;;;
2021-07-16T21:00:00+02:00;PT15M;Validated;197.595;;110.18;110.18;110.18;;;;;10.0;10.0;;;
2021-07-16T20:45:00+02:00;PT15M;Validated;91.381;;110.72;110.72;110.72;;;;;10.0;10.0;;;
2021-07-16T20:30:00+02:00;PT15M;Validated;61.359;;108.28;108.28;108.28;;;;;10.0;10.0;10.0;;
2021-07-16T20:15:00+02:00;PT15M;Validated;5.09;;104.02;104.02;104.02;;;;;10.0;10.0;10.0;;
2021-07-16T20:00:00+02:00;PT15M;Validated;-88.393;;104.02;104.02;104.02;;;;;10.0;10.0;10.0;;
2021-07-16T19:45:00+02:00;PT15M;Validated;54.687;;104.02;104.02;104.02;;;;;10.0;10.0;10.0;;
2021-07-16T19:30:00+02:00;PT15M;Validated;119.931;;104.02;104.02;104.02;;;;;10.0;10.0;10.0;;
2021-07-16T19:15:00+02:00;PT15M;Validated;122.155;;104.02;104.02;104.02;;;;;10.0;10.0;10.0;;
2021-07-16T19:00:00+02:00;PT15M;Validated;103.638;;105.72;105.72;105.72;;;;;10.0;10.0;10.0;;
2021-07-16T18:45:00+02:00;PT15M;Validated;145.312;;112.02;112.02;112.02;;;;;;10.0;;;
2021-07-16T18:30:00+02:00;PT15M;Validated;162.243;;111.34;111.34;111.34;;;;;;10.0;;;
2021-07-16T18:15:00+02:00;PT15M;Validated;80.847;;105.25;105.25;105.25;;;;;10.0;10.0;10.0;;
2021-07-16T18:00:00+02:00;PT15M;Validated;69.64;;104.02;104.02;104.02;;;;;10.0;10.0;10.0;;
2021-07-16T17:45:00+02:00;PT15M;Validated;149.812;;111.53;111.53;111.53;;;;;10.0;10.0;10.0;;
2021-07-16T17:30:00+02:00;PT15M;Validated;185.227;;109.97;109.97;109.97;;;;;10.0;10.0;10.0;;
2021-07-16T17:15:00+02:00;PT15M;Validated;48.507;;104.02;104.02;104.02;;;;;10.0;10.0;10.0;;
2021-07-16T17:00:00+02:00;PT15M;Validated;-8.301;;104.02;104.02;104.02;;;;;10.0;10.0;10.0;;
2021-07-16T16:45:00+02:00;PT15M;Validated;-38.644;;104.02;104.02;104.02;;;;;11.31;11.31;11.31;;
2021-07-16T16:30:00+02:00;PT15M;Validated;-73.252;;104.02;104.02;104.02;;;;;10.52;10.52;10.52;;
2021-07-16T16:15:00+02:00;PT15M;Validated;-50.771;;104.02;104.02;104.02;;;;;10.35;10.35;10.35;;
2021-07-16T16:00:00+02:00;PT15M;Validated;-46.45;;104.02;104.02;104.02;;;;;8.01;8.01;8.01;;
2021-07-16T15:45:00+02:00;PT15M;Validated;-116.322;;104.02;104.02;104.02;;;;;9.71;9.71;9.71;;
2021-07-16T15:30:00+02:00;PT15M;Validated;-76.524;;104.02;104.02;104.02;;;;;11.69;11.69;11.69;;
2021-07-16T15:15:00+02:00;PT15M;Validated;53.421;;104.02;104.02;104.02;;;;;14.4;14.4;14.4;;
2021-07-16T15:00:00+02:00;PT15M;Validated;106.487;;104.02;104.02;104.02;;;;;17.85;17.85;17.85;;
2021-07-16T14:45:00+02:00;PT15M;Validated;-70.582;;104.02;104.02;104.02;;;;;10.86;10.86;10.86;;
2021-07-16T14:30:00+02:00;PT15M;Validated;9.973;;104.02;104.02;104.02;;;;;18.17;18.17;18.17;;
2021-07-16T14:15:00+02:00;PT15M;Validated;83.701;;105.64;105.64;105.64;;;;;16.95;16.95;16.95;;
2021-07-16T14:00:00+02:00;PT15M;Validated;38.177;;110.55;110.55;110.55;;;;;14.37;14.37;14.37;;
2021-07-16T13:45:00+02:00;PT15M;Validated;-70.045;;105.26;105.26;105.26;;;;;10.89;10.89;10.89;;
2021-07-16T13:30:00+02:00;PT15M;Validated;-10.885;;192.0;104.02;104.02;145.06;192.0;;;14.96;14.96;14.96;;
2021-07-16T13:15:00+02:00;PT15M;Validated;32.04;;192.0;104.02;104.02;145.06;192.0;;;18.06;18.06;18.06;;
2021-07-16T13:00:00+02:00;PT15M;Validated;37.886;;192.0;120.0;120.0;145.06;192.0;;;15.17;15.17;15.17;;
2021-07-16T12:45:00+02:00;PT15M;Validated;126.972;;325.0;300.0;300.0;192.0;325.0;;;10.51;10.51;10.51;;
2021-07-16T12:30:00+02:00;PT15M;Validated;194.469;;325.0;300.0;300.0;192.0;325.0;;;14.36;14.36;14.36;;
2021-07-16T12:15:00+02:00;PT15M;Validated;244.019;;192.0;169.0;169.0;192.0;192.0;;;19.0;19.0;19.0;;
2021-07-16T12:00:00+02:00;PT15M;Validated;271.203;;192.0;168.99;168.99;192.0;192.0;;;19.0;19.0;19.0;;
2021-07-16T11:45:00+02:00;PT15M;Validated;293.4;;476.41;164.99;164.99;476.41;276.52;;;;19.0;;;
2021-07-16T11:30:00+02:00;PT15M;Validated;207.5;;192.0;164.78;164.78;;192.0;;;;19.0;;;
2021-07-16T11:15:00+02:00;PT15M;Validated;207.5;;275.94;198.32;198.32;;275.94;;;;19.0;;;
2021-07-16T11:00:00+02:00;PT15M;Validated;133.492;;198.44;198.44;198.44;;;;;;19.0;;;
2021-07-16T10:45:00+02:00;PT15M;Validated;137.851;;107.3;107.3;107.3;;;;;18.82;18.82;18.82;;
2021-07-16T10:30:00+02:00;PT15M;Validated;92.944;;104.9;104.9;104.9;;;;;18.65;18.65;18.65;;
2021-07-16T10:15:00+02:00;PT15M;Validated;-24.085;;124.99;124.99;124.99;;;;;16.4;16.4;16.4;;
2021-07-16T10:00:00+02:00;PT15M;Validated;-31.608;;124.99;124.99;124.99;;;;;12.67;12.67;12.67;;
2021-07-16T09:45:00+02:00;PT15M;Validated;-102.696;;125.1;125.1;125.1;;;;;12.67;12.67;12.67;;
2021-07-16T09:30:00+02:00;PT15M;Validated;-190.901;;125.1;125.1;125.1;;;;;18.41;18.41;18.41;;
2021-07-16T09:15:00+02:00;PT15M;Validated;-225.203;;147.9;147.9;147.9;;;;;17.82;17.82;17.82;;
2021-07-16T09:00:00+02:00;PT15M;Validated;-298.277;;192.0;147.9;147.9;;192.0;;;11.29;11.29;11.29;;
2021-07-16T08:45:00+02:00;PT15M;Validated;145.71;;194.11;194.11;194.11;;192.0;;;10.0;10.0;10.0;;
2021-07-16T08:30:00+02:00;PT15M;Validated;226.772;;275.79;193.86;193.86;;275.79;;;;19.0;;;
2021-07-16T08:15:00+02:00;PT15M;Validated;159.58;;193.8;193.8;193.8;;;;;;10.0;;;
2021-07-16T08:00:00+02:00;PT15M;Validated;180.44;;125.28;125.28;125.28;;;;;;10.0;;;
2021-07-16T07:45:00+02:00;PT15M;Validated;130.651;;113.35;113.35;113.35;;;;;10.0;10.0;;;
2021-07-16T07:30:00+02:00;PT15M;Validated;153.155;;114.52;114.52;114.52;;;;;;10.0;;;
2021-07-16T07:15:00+02:00;PT15M;Validated;4.394;;109.59;109.59;109.59;;;;;10.0;10.0;10.0;;
2021-07-16T07:00:00+02:00;PT15M;Validated;-47.907;;108.86;108.86;108.86;;;;;10.0;10.0;10.0;;
2021-07-16T06:45:00+02:00;PT15M;Validated;156.109;;111.43;111.43;111.43;;;;;10.0;10.0;;;
